"324253,""CVE-2006-0496 Do something about the XSS issues -moz-binding introduces"",""major""";;
"502259,""Richtext editor: delete at end of paragraph does nothing"",""major""";;
"517612,""nsICanvasRenderingContextWebGL.h file not found when --disable-webgl"",""major""";;
"517608,""glwrap.cpp: glxext.h: """"GLboolean has not been declared"""" when building with nvidia drivers"",""major""";;
"378918,""Corrupted ThreadPrivate gcFreeLists with multiple JSRuntimes"",""major""";;
"493455,""subscription manager completely broken with gmail -imap (after XLIST support is implemeted)"",""major""";;
"506199,""Filter rules dialog is corrupted when there are many rules (Error: Missing custom search term undefined, Error: 0x80004003 (NS_ERROR_INVALID_POINTER) [nsIStringBundle.GetStringFromName] at mailWidgets.xml::get_valueLabel::line 1086)"",""major""";;
"423955,""list content popups shows in left up corner of mail windows"",""major""";;
"516799,""test_symlinks.js fails when using the 10.5 SDK"",""major""";;
"489988,""Java Applets reload when print is called"",""major""";;
"496593,""Image cache entry comparison backwards (evicts the entries we want to keep)"",""major""";;
"492924,""Silverlight not working in latest nightlies"",""major""";;
"332110,""Attaching out-of-locale Unicode-named file fails: won't send"",""major""";;
"510662,""On switching back from Tag-view to Normal- or Pre-view the tags are not removed"",""major""";;
"494201,""feColorMatrix displays as a black box in some circumstances"",""major""";;
"460176,""Maximizing youtube video causes seamonkey to hang using flash 10"",""major""";;
"113050,""'Forward as attachments' for multiple IMAP messages broken in 0.9.6 (worked in 0.9.5)"",""major""";;
"515847,""[SeaMonkey] xpcshell-tests: 11 failures since 'asutherland Wed Sep 09 18:15:56 2009 -0700' major import"",""major""";;
"494107,""During NSS_NoDB_Init(), softoken tries but fails to load libsqlite3.so  crash [@  @0x0 ]"",""major""";;
"462539,""""""Unable to open the summary file for _______. Perhaps there was an error on disk, or the full path is too long."""" search integration leaving dbs open"",""major""";;
"517100,""[SeaMonkey] reftest: 2 input-text-* fail since landing"",""major""";;
"466699,""audio video out of sync with ogg theora + vorbis"",""major""";;
"512561,""Can't set focus to document via accessibility APIs while Adobe Flash plugin has focus"",""major""";;
"488685,""Cruft on GIF image"",""major""";;
"506061,""Videos stop playing after 26 minutes"",""major""";;
"479553,""Minimize forking of property tree"",""major""";;
"508134,""mouseover changes content of active tab to previous loaded tab"",""major""";;
"495558,""Built firefox from hg on PPC linux to test ogg video: I hear no sound"",""major""";;
"499447,""Hanging when changing width of main window - on BBC"",""major""";;
"516654,""Cannot scroll to horizontal continuously with Logitech (Logicool) mouse"",""major""";;
"508495,""Embedded YouTube video's controls render as clipped"",""major""";;
"497578,""Fallback upgrade ends in endless loop of downloading partial upgrades when Private Browsing auto-start is enabled"",""major""";;
"187126,""XPI and Jar files can't be installed in Windows"",""major""";;
"508102,""Warning: reference to undefined property this._pendingQuery"",""major""";;
"498993,""Duplicate 'var' statement alters scope"",""major""";;
"477945,""[10.6] Get 32-bit Gecko building on Mac OS X 10.6 (Snow Leopard)"",""major""";;
"510657,""OS/2 build break in nanojit/avmplus after checkin for bug504462"",""major""";;
"488731,""Avoid shape regeneration and property cache purge during the GC"",""major""";;
"255399,""div containing a float and clear:both is printed with incorrect height"",""major""";;
"516506,""Add-on update check (after Firefox update) is busted: """"Ci is not defined"""""",""major""";;
"523098,""New profile creation feature does not remove profiles from profile manager on Windows and Linux"",""major""";;
"507632,""Search-Chinese-characters-in-Thunderbird"",""major""";;
"514932,""[10.6] Color Management Broken in Mac OS X 10.6 Snow Leopard"",""major""";;
"402439,""Clipboard is emptied on application exit"",""major""";;
"523129,""Java's AppletContext.showDocument() doesn't work on 1.9.2 branch"",""major""";;
"497838,""AIX Compilation error for 3.6a1pre source xpcom/io/nsWildCard.cpp"""", line 215.28: 1540-0274 (S) The name lookup for """"_shexp_match"""" did not find a declaration"",""major""";;
"511740,""e4x/Regress/regress-474319.js must reset gczeal."",""major""";;
"279745,""(erroneous?) quote as block comment triggers plain text conversion warning"",""major""";;
"162871,""DNS: problems with new DNS cache (""""pinning"""" forever)"",""major""";;
"521818,""[Mac] Disabling Java on 1.9.2 doesn't destroy current plug-in instance."",""major""";;
"505949,""Junk folder on Local Folders not created and possible data loss"",""major""";;
"524284,""Text not visible after pressing enter in a <span>"",""major""";;
"517372,""msnbc.com - Last three links on the banner do not work"",""major""";;
"497363,""qcms renders wrong colors on some """"good"""" monitors"",""major""";;
"444644,""When an OBJECT_SHOW event is fired, its MSAA states are not properly set yet."",""major""";;
"526276,""stop stuffing NSEvent objects into gecko event nativeMsg fields"",""major""";;
"525392,""Assertion failed: (*branch & 0x0F7FF000) == 0x051FF000 (c:/mobilla/js/src/nanojit/NativeARM.cpp:947)"",""major""";;
"511037,""Maemo/OSSO idle service does not work per spec"",""major""";;
"512059,""Accessibility focus event never fired for designMode document after the first focus"",""major""";;
"508479,""HTML5 Drag and Drop: Drop event on elements that are not drop targets"",""major""";;
"433014,""XML templates don't load from file://"",""major""";;
"370875,""""""ASSERTION: nsSecureBrowserUIImpl not thread-safe"""" * 4 loading any https site"",""major""";;
"500200,""image corruption on Windows CE on youtube.com"",""major""";;
"489615,""TM: Store recording attempts in a long-lived hashtable rather than fragments."",""major""";;
"489287,""Resolve a few remaining issues with NSS's new revocation flags"",""major""";;
"512058,""Can't set focus to designMode document via accessibility APIs"",""major""";;
"420339,""Cursor isn't changed on panel or popup elements"",""major""";;
"529996,""Provide notification when embed/object elements are created/destroyed/resized"",""major""";;
"512237,""Device Orientation issues"",""major""";;
"530381,""Cache X11 GC for NativeImageDraw"",""major""";;
"519589,""twitter reply transparent image is not so transparent on trunk"",""major""";;
"509693,""A case of missing """"Java frame"""" on http://www.zonebourse.com/"",""major""";;
"427614,""increased memory usage on TB startup of 100-120MB shortly after profile manager, and 100% cpu for several seconds"",""major""";;
"510391,""xpinstall code coverage runs should not have low coverage."",""major""";;
"453827,""Mathematical Script Small k (U+1D4C2) makes the contents of a textbox invisible by scrolling the baseline out of view"",""major""";;
"531165,""TM: move SoftFloatFilter upstream of CseFilter"",""major""";;
"496905,""Trying to move a third folder into an IMAP folder fails silently"",""major""";;
"510648,""[HTML5][Patch] HTML 5 Parser Tests Expose memory leaks on Tinderbox"",""major""";;
"483329,""gloda indexer onAnnouncerGoingAway handler does not cleanup sufficiently"",""major""";;
"344809,""numerous platform inconsistencies of PR_StringToNetAddr for IPv4 addresses"",""major""";;
"533255,""xpcshell-tests fail on c-c with m-192: """"Warning: Duplicate resource declaration for 'gre-resources' ignored."""""",""major""";;
"396477,""DM renames many files with double extension, e.g. filename.exe.exe"",""major""";;
"535957,""Assertion in NanoJit early in the run of Fennec"",""major""";;
"494706,""[1.8 branch only] Thunderbird creates 4 GB Trash file out of less than 200 kB of deleted mail (If data write to file for """"target folder of mail move/copy"""" is temporary interfered by other software, Tb 2 generates file of file_size=4GB-1)"",""major""";;
"525751,""Page shows white space when clicking on an in-game link and when updating page"",""major""";;
"536264,""[OS/2] build break in modules\plugins"",""major""";;
"103282,""font size in reply window can't be changed when encoding is changed."",""major""";;
"455992,""contenteditable span misbehaves after inserting a space at the beginning of the element"",""major""";;
"427210,""Crash reporter fails to send useful dumps from an AMD64 system even from an official 32-bit Linux build"",""major""";;
"525672,""Removing a registry installed extensions causes """"itemLocation is null"""""",""major""";;
"531371,""background image disappears when body{display:table} is used (common CSS hack for correct centering+scrolling in Firefox)"",""major""";;
"519979,""move/deletes of large number of imap messages slow without caching of input and output streams during the synchronous batch copy"",""major""";;
"509267,""jar: protocol file listing shows zips as empty"",""major""";;
"371038,""{inc} Missing content if increasing the text size while page is loading"",""major""";;
"206408,""spin when copying message to """"Sent"""" folder"",""major""";;
"528413,""sed used in non-portable way in configure-related -- breaks on Solaris 10"",""major""";;
"538673,""jstests.py throws an exception when it can't get the directory name for """"jstests.list"""""",""major""";;
"515279,""CERT_PKIXVerifyCert considers a certificate revoked if cert_ProcessOCSPResponse fails for any reason"",""major""";;
"536116,""TypeError invoking plugin-unique method on plugin object"",""major""";;
"534090,""do not use background notification for major updates (was PMU 3.0->3.5 major update has been really poor)"",""major""";;
"505037,"""""".&"""" or some control chars in filenames of a local file causes it to break directory view when you browse to it or go directly."",""major""";;
"470440,""text spacing is bad in Fennec at non-1:1 zoom levels"",""major""";;
"451877,""IMAP mark-as-deleted model: while offline - delete doesn't advance to next message"",""major""";;
"541115,""Under create filter from message - option to """"mark as read"""" won't save"",""major""";;
"532349,""[10.6] Unable to specific Heiti TC as font in any way (config or CSS)"",""major""";;
"508291,""TLS -only- secure connections, stop working if stop is clicked while data are transferred"",""major""";;
"482035,""Video Element:Bad tearing in controls area, even if disabled. Full transparency not skipped during draw."",""major""";;
"540854,""XMLHttpRequest  truncates UTF-8 encoded strings containing Code Point 0x00"",""major""";;
"525986,""Wrong combination of :first-line rules and <BR> causes text to disappear"",""major""";;
"541398,""Windows SeaMonkey 2.0 is perma-orange on browser_ApplicationPrefs.js, since bug 504021 landing"",""major""";;
"540369,""Not getting stack traces from crashtest hangs?"",""major""";;
"501894,""AIX linker error for 3.6a1pre source mozilla/layout/build : Undefined symbol: .alloca"",""major""";;
"536269,""[OS/2] build break in xpcom/build/dlldeps.cpp after fixing a win only crasher"",""major""";;
"462004,""JavaScript shell should provide line editing facilities"",""major""";;
"539720,""cachedNewlineOffset can end up uninitialized"",""major""";;
"535193,""DNS resolution in MakeSN of nsAuthSSPI causing issues for proxy servers that support NTLM auth"",""major""";;
"535894,""TM: Crash under asmXPTC_InvokeByIndex"",""major""";;
"389087,""nsILocalFileUnix affected by 32bit stat/statvfs/truncate, therefore does not work with large files"",""major""";;
"545382,""Error while retrieving mail from POP3"",""major""";;
"375344,""accessing prototype of DOM objects throws uncatchable error"",""major""";;
"518965,""Flash FileReference.browse() kills mouse coordinates and mouse events"",""major""";;
"539340,""[SeaMonkey 2.0]  xpcshell-tests: test_autoconfigUtils.js fails (and leaks) after bug 538568 landing"",""major""";;
"544128,""need documentation for jstests.py & way to run js tests easily"",""major""";;
"509278,""Intermittent rendering issues with scroll position on page load"",""major""";;
"352455,""JS engine stops execution trying to uneval an object w/ some non-function getters/setters"",""major""";;
"532346,""Apple LiGothic rendering failure when encounter specific characters"",""major""";;
"470330,""AIX5.3 32-bit Colormap full, X11 programs cannot attach."",""major""";;
"524938,""AIX Compilation error for 3.6a1pre source /gfx/cairo/cairo/src/cairo-xlib-surface.c"""", line 1440.50: 1506-045 (S) Undeclared identifier RepeatNone"",""major""";;
"418464,""[FIX]Site (http://www.amherst.umassonline.net/index.cfm) is not rendered properly"",""major""";;
"313057,""Automatic updater downgrades/overwrites browser version when an older/identical version is in the queue"",""major""";;
"327765,""Mozilla's cache does not invalidate on non-GET requests"",""major""";;
"525601,""widget is not always able to initialise OLE (somehow triggered by various third party software e.g. McAfee Site Advisor, TortoiseHg)"",""major""";;
"510788,""[SeaMonkey 2.0, (Parallels) MacOSX] mochitest-plain: test_bug482461.html fails, permanent orange"",""major""";;
"421234,""Text starting with zwnj is shown as ending with a random character"",""major""";;
"480255,""content is rendered outside the window if width is narrower than findbar even if OS's theme is not Classic"",""major""";;
"386189,""Cursor navigation by keyboard (arrow keys) does not work on designMode (including composer)"",""major""";;
"549268,""downloadable fonts don't always draw"",""major""";;
"549270,""dwrite font list not handling font substitutes"",""major""";;
"528806,""Needs to package htmlpars.dll instead of gkparser.dll after bug 514665, in comm-central (apps)"",""major""";;
"458169,""[@font-face] implement downloadable font support on Linux"",""major""";;
"548978,""[OS/2] build break in gfx/src/thebes"",""major""";;
"550056,""[OS/2] linking fix for non-libxul builds after bug534425"",""major""";;
"547723,""Context menus are blank on Mac OS X PPC"",""major""";;
"549882,""###!!! ASSERTION: Trying to unregister a node that wasn't registered!"",""major""";;
"549098,""TestUTF reports """"ASSERTION: Not a UTF-8 string"""""",""major""";;
"551153,""###!!! ASSERTION: Not a UTF-8 string when running TestUTF and TestAtoms"",""major""";;
"441469,""implement parsing of @font-face rules"",""major""";;
"459457,""global.css cleanup: kill formatting.css, remove obsolete stuff, rtl fixes and more"",""major""";;
"552625,""Tb31: nsIMsgFolder needs new iid because it was changed without changing iid"",""major""";;
"540214,""imap STATUS not closing db - mail.check_all_imap_folders_for_new and """"check this folder for new messages"""" causes high memory and error message Unable to open the summary file for xxxxx. Perhaps there was an error on disk, or the full path is too long."",""major""";;
"522457,""CSP bypasses"",""major""";;
"552847,""xpcshell: check-one tests fail to start"",""major""";;
"158370,""Javascript returned window objects not working in embed applications"",""major""";;
"384339,""The check-interactive code executes head, tail scripts before the user runs"",""major""";;
"284474,""Converting to UTF-8  a url with an unescaped  non-ASCII chars in the query part leads to an incompatibility with most server-side programs"",""major""";;
"547396,""After updating to 3.6, the Wikipedia """"preview"""" button now occasionally deletes my edits"",""major""";;
"554753,""Cocoa event model plugins don't get repeat key events, they should"",""major""";;
"554906,""Dialog boxes are cut off (about screen too small)"",""major""";;
"549426,""[OS/2] build break in widgets due to new layer infrastructure"",""major""";;
"550542,""[OS/2] follow-ups for xmalloc"",""major""";;
"551294,""[OS/2] need to link against mozalloc on comm-central"",""major""";;
"552155,""[OS/2] build break in Ctypes.cpp ssize_t not declared"",""major""";;
"550203,""nssCKFWSession_SetOperationState reads uninitialized state.data[0] from NSSCKFWC_SetOperationState"",""major""";;
"544753,""Add-ons manager is blank when a custom persona has been created by an older version of the personas extension"",""major""";;
"556352,""|make xpcshell-tests| runs mailnews tests in a loop"",""major""";;
"553586,""Heap corruption in windows ShowNativePrintDialog"",""major""";;
"457672,""window blur event is not fired when opening a new tab"",""major""";;
"357215,""[Win] Focus breaks, cut/copy/paste and other focus-dependent tasks broken, especially with Virtual Desktop Manager Powertoy"",""major""";;
"496456,""Playback of small vorbis audio file induces issues within the player"",""major""";;
"556453,""[CAContextInvalidLayer: layer <CALayer: 0x19ac0470> is already attached to a context]"",""major""";;
"201071,""signature file containing accented characters has become corrupted"",""major""";;
"542318,""Firefox 3.6 needs constant re-auths when connecting through NTLM proxy with credentials different from currently logged in Windows user"",""major""";;
"545080,""When multi-byte letter is included in  the path, the detection of plug-in dll fails"",""major""";;
"553763,""[SeaMonkey 2.1] mochitest-chrome: bug 530872 update ui tests time out"",""major""";;
"378829,""""""ASSERTION: Creation of FunctionCall failed"""" with XPath """"z()"""""",""major""";;
"558025,""Black rectangle box appears, when mouse hover menu, toolbarbutton , textbox, input, textarea"",""major""";;
"437349,""updater.exe lacks elevation manifest and fails to start when installer detection is disabled"",""major""";;
"549238,""[OS/2] build break in nsStopwatch.cpp due to -Werror=return-type"",""major""";;
"548446,""Retrieving the extension id from the install.rdf fails for some extensions"",""major""";;
"535891,""[SeaMonkey 2.1] mochitest-a11y: """"[SimpleTest/SimpleTest.js, window.onerror] An error occurred - tabBrowser.loadURI is not a function at chrome://mochikit/content/a11y/accessible/test_events_scroll.xul:57"""", and test_name_nsRootAcc.xul too"",""major""";;
"556684,""[SeaMonkey] browser-chrome: """"browser_bug550565.js | gBrowser.getIcon is not a function"""" since landing"",""major""";;
"554188,""Packaged Unittests on 10.6 are failing tests/layout/reftests/bugs/534919-1.html"",""major""";;
"417606,""See all search results always number 10"",""major""";;
"536912,""SVG text node method getNumberOfChars() throws an exception."",""major""";;
"558726,""|-moz-user-select = """"none""""| elements missing from innerHTML in latest Minefield"",""major""";;
"203570,""[message/rfc822] opening a fwd local message has original messages's attachments"",""major""";;
"402742,""Stock icons will not display if libgnomeui is not present"",""major""";;
"549117,""[SeaMonkey] mochitest-plain: new test_bug518122.html is perma-orange, """"Wrong value ..."""""",""major""";;
"557050,""[Windows, SeaMonkey (2.1)] xpcshell-tests: 28 MailNews tests fail with """"ASSERTION: unable to initialize resource / nsRDFService.cpp"""", due to Windows (O.E.) A.B. not being disabled"",""major""";;
"558503,""[OOPP] Watching netflix video: Silverlight crashes  the plugin helper."",""major""";;
"453730,""TM: We don't trace JSOP_ARGUMENTS"",""major""";;
"547039,""[SeaMonkey 2.1] xpcshell: test_bug542391.js fails since landing"",""major""";;
"559681,""[Windows, Packaged] xpcshell-tests: """"Exception / NS_ERROR_FILE_NOT_FOUND / nsIProcess.init / test_largeOfflineStore.js :: run_test :: line 59"""". LargeOfflineStoreHelper.exe is not packaged"",""major""";;
"480267,""[@font-face] need to make font name unique across all documents"",""major""";;
"526457,""AIX Compilation error for 3.7a1pre source xpcom/io/nsLocalFileUnix.h"""", line 97.13: 1540-0848 (S) The macro name """"STAT"""" is already defined with a different definition"",""major""";;
"560939,""nsAccessibleWrap::GetNativeInterface() always returns NULL on OS X"",""major""";;
"448197,""compilation error in gfxFontTest.cpp on AIX 5.1"",""major""";;
"427448,""Applescript curl & ptit query worked in FF2 fails in FF3"",""major""";;
"561848,""nsNavHistoryContainerResultNode::GetChildIndex is assigning a signed int to an unsigned one"",""major""";;
"441473,""implement user font set object"",""major""";;
"535905,""[SeaMonkey 2.1] mochitest-browser-chrome: """"Exception thrown at chrome://mochikit/content/browser/toolkit/components/places/tests/browser/browser_bug399606.js:74 - ReferenceError: XPCOMUtils is not defined"""""",""major""";;
"508113,""Camellia cipher causes datatype misalignment on Windows CE"",""major""";;
"511515,""NSS is forking on init during startup"",""major""";;
"560246,""crash [@ nsDisplayList::PaintThebesLayers] zooming street view"",""major""";;
"436063,""Invisible sheets accessible from Dock's window menu"",""major""";;
"556686,""[Debug Windows SeaMonkey 2.1] mochitest-chrome: the 3 layout/base/tests/chrome/test_printpreview*.xul time out"",""major""";;
"528566,""Resource selection algorithm not invoked on """"new Audio(url)"""""",""major""";;
"497056,""very slow decoding of png"",""major""";;
"562997,""[OOPP] Unsupported NPEventsOSX are serialized."",""major""";;
"305242,""MSDN code examples in CDATA not rendered"",""major""";;
"489178,""Script tag <script> causes style color to change to surrounding font color"",""major""";;
"182824,""<input> fields outside <form> are passed along... sometimes"",""major""";;
"353547,""valgrind invalid stack memory writes in clipboard code over remote X"",""major""";;
"190955,""html parser turns non significant CRLF into LFLF on Windows instead of LF"",""major""";;
"208390,""some submit form elements written to document in javascript not rendered"",""major""";;
"236686,""Save Page As... complete produces page with bad layout"",""major""";;
"543960,""divs occassionally not rendered, reloading fixes it"",""major""";;
"393760,""""""ASSERTION: nsVoidArray::ElementAt: index out of range"""" with mfenced, mathbackground"",""major""";;
"544795,""Renders HTML incorrectly upon first load";" perfect after a Refresh"",""major""";
"563259,""TraceMonkey Shark builds broken since May 01"",""major""";;
"511902,""Device Orientation Support - cocoa"",""major""";;
"292971,""Sort out the progress listener story with fastback/bfcache"",""major""";;
"410284,""failure to paint sometimes with missing glyphs for parts of stretchy characters"",""major""";;
"559783,""No entries shown in all panes of the new addons manager"",""major""";;
"565847,""[OS/2] follow-up for icondecoder changes"",""major""";;
"543737,""gloda needs to avoid indexing ridiculously large message bodies (especially from offline store corruption)"",""major""";;
"427240,""Wrong character encoding parsing for Spanish chars"",""major""";;
"562884,""Non-Firefox apps fail running test_fuel.js with """"TypeError: AM_Cc['@mozilla.org/fuel/application";"1'] is undefined"""""",""major""";
"555297,""SWF goes black or flickers after tab switch (Core Animation backend)"",""major""";;
"524013,""CERT_PKIXVerifyCert reports SEC_ERROR_BAD_SIGNATURE for https://ecommerce.amga.org/iMISPublic/"",""major""";;
"564026,""[OS/2] still linking problems for shared builds after integration of layers into thebes"",""major""";;
"562919,""When migrating with multiple themes all will be marked as enabled in the database"",""major""";;
"556282,""Graphics Memory Screen Barf of Flash During Preloading (Core Animation Backend)"",""major""";;
"560928,""UI doesn't list pending installs"",""major""";;
"562894,""Add-on details UI in localized builds is broken: """"(disabled)"""", no name or description, buttons do not work except for the rating"",""major""";;
"547239,""Post body not preserved after HTTP 307 redirection, in Firefox 3.6"",""major""";;
"567720,""bustage on x64 build for COMMessageFilter.cpp"",""major""";;
"518702,""Synchronization and indexing done continuously, repeatedly (imap message fetch, MS Exchange server returns wrong rfc822.size)"",""major""";;
"534835,""offline folder size constantly increases using Exchange IMAP (Exchange returns wrong rfc822 size) - messages redownload"",""major""";;
"354966,""x86_64 can't assemble pnggccrd.c in libpng-1.2.12"",""major""";;
"568480,""Install dialog remains open"",""major""";;
"451267,""Master password dialog is shown on each website with at least one text field due to sqlite import"",""major""";;
"557287,"":visited and background-image still allows queries into global history"",""major""";;
"567937,""bustage on x64 build due to jsnativestack.cpp"",""major""";;
"562930,""Extensions containing JS components break on every update/reinstall"",""major""";;
"566311,""fix breakage in symbolstore.py when running in Scratchbox"",""major""";;
"490505,""Flash consumes ~80% of the cpu time in DspFuncEQ::_equalizer even while in background"",""major""";;
"521867,""Deleting/Detach attachment issue with imap (use INTERNALDATE in append command)"",""major""";;
"415401,""Arbitrary Referer Spoofing with Empty Username"",""major""";;
"482932,""nsRootAccessible doesn't receive pagehide event when a tab is closing"",""major""";;
"568068,""[OS/2] build break in js/src/jscntxt.cpp after check-in for bug 540706"",""major""";;
"542950,""[SeaMonkey trunk] mochitest-browser-chrome: new test fails with """"browser_bug511456.js:99 - TypeError: win2 is undefined"""", browser_bug537449.js fails too"",""major""";;
"509560,""Breakpad doesn't send crash report when crash is caused by Flash"",""major""";;
"554806,""html editor deletes lines below return on certain emails composed in outlook 2003 [Affects TB 3.1 HTML composition]"",""major""";;
"514977,""FreeType copyright disclaimer in about:license doesn't mention Windows Mobile"",""major""";;
"567095,""WebGL Context broken on Linux nightlies"",""major""";;
"567320,""WebGL doesn't work using OSmesa"",""major""";;
"530098,""gloda deletion processing is more expensive than it needs to be"",""major""";;
"372139,""the composition string of IME is not rendered as selected text"",""major""";;
"19972,""[BETA] [PP] [IME] [dogfood] IME does not force to commit"",""major""";;
"140983,""[regression]SC IME doesn't work properly and JA IME works wrong"",""major""";;
"263132,""IME reconverting does not work with IME of Japanese"",""major""";;
"19945,""[IME] [beta] IME commit's wrong behavior"",""major""";;
"28022,""IME Window does not move as window is scrolled"",""major""";;
"294168,""IME transaction of Undo/Redo buffer is broken when selected text is deleted by IME input"",""major""";;
"416551,""Cannot use IME on rich formatting editor of gmail (design mode)"",""major""";;
"10022,""[PP][IME]Korean IME support doesn't work on the Mac"",""major""";;
"19288,""[IME][PP] IME loses inline input at coming from outside Mozilla"",""major""";;
"107494,""IME's committed string is entered twice due to new nsHTMLEditRules"",""major""";;
"28875,""IME status window display problem in input text field"",""major""";;
"13821,""[IME][IME-InsertIMETextTxn]IME bug-Caret does not move at typing Japanese characters in the text field"",""major""";;
"259454,""IME input (e.g., Chinese, Japanese and Korean) cannot be performed in Find Toolbar when opened with """"/"""" or """"'"""""",""major""";;
"427420,""selection decoration lines (spell checker's underline and IME composing string underline) are not displayed"",""major""";;
"16432,""[DOGFOOD][IME][IME-CRASH]nsHTMLEditRules::IsFirstNode Crash when typing JA text in Editor"",""major""";;
"414903,""Cannot use arrow keys and function keys at using IME"",""major""";;
"427995,""Cmd-c, cmd-v and other key combinations don't work with non-Roman-script keyboards that don't use IME"",""major""";;
"417315,""Cannot use IME menus during IME transaction"",""major""";;
"13576,""[IME/rule?txn?][IME-DELETE]Typed Japanese characters in the text field of form cannot be deleted"",""major""";;
"16570,""[IME]Extraneous Return/Enter in JA input causes Editor assert"",""major""";;
"301205,""Cannot reconvert with VJE-Delta ver4.0 (IME of ja)"",""major""";;
"165040,""JA IME: No before conversion underline on URL bar"",""major""";;
"15527,""[PP][IME-X] Japanese characters are not displayed in text input field"",""major""";;
"113187,""Cannot use shortcut of single key(e.g., space key, """"/"""", """"'"""", """"F"""", """"N"""", """"B"""", """"P"""" and """"T"""") if IME is active"",""major""";;
"30097,""IME status window's position does not change at resizing the window"",""major""";;
"167003,""Simplified Chinese IME included in Windows XP is broken."",""major""";;
"68641,""[IME]There is no highlight appreas on an one double-byte(kanji) Japanese candidate in Composer"",""major""";;
"17916,""IME bug - Caret does not move when type uncommitted text in over-the-spot IME style"",""major""";;
"125573,""Crash when typing after switch to """"ZhiNeng ABC"""" SimpChinese IME"",""major""";;
"141513,""[regression] SimpChinese IME candidate window is in the wrong place"",""major""";;
"129769,""[SCH Intelligent IME] The candidate window will cover the current input line when start type a new line"",""major""";;
"327003,""Don't commit the IME composition string when Mozilla is deactivated"",""major""";;
"6898,""IME bug-Cannot move cursor to select the character you type before"",""major""";;
"447945,""IME candidate list is positioned to wrong place when the caret is in <panel>"",""major""";;
"21205,""[PP][dogfood][IME] After opening the dialogs in composer, cannot input Japanese characters"",""major""";;
"18286,""[crasher]crashes when changing IME"",""major""";;
"173379,""Cannot turn Chinese IME on in a Japanese WinME"",""major""";;
"34559,""Editor hangs on IME input"",""major""";;
"279816,""global IME cannot be activated"",""major""";;
"95139,""Can not get the correctly single byte non-ascii characters on CJK IME(keyboard layout)"",""major""";;
"405151,""IME handling is killed at opening a popup which has |ignorekeys=""""true""""|"",""major""";;
"12090,""[dogfood][IME]IME does not force commit on Linux"",""major""";;
"447635,""IME candidate list window doesn't prefer the focused window level"",""major""";;
"16811,""[DOGFOOD] IME bug-Return key deletes the characters"",""major""";;
"34908,""[IME] [regression] Before commit the JA characters, ESC key does not delete chars"",""major""";;
"55751,""Mnemonic doesn't work when IME is on"",""major""";;
"5916,""Japanese characters in the IME choice window is displayed as square"",""major""";;
"272199,""Cannot reconvert with Japanist(Japanese IME) on WinNT"",""major""";;
"164204,""Need Level 3 IME Support on winxp for MS PinYin v3 ime"",""major""";;
"19130,""[IME][dogfood] ESC key will move caret to one line above before convert"",""major""";;
"489951,""[TSF] Korean TIP's composition string looks like normal text"",""major""";;
"482138,""[TSF] nsTextFrame has to draw composition string by TIP specified style"",""major""";;
"194559,""Entered Japanese text doesn't go back to preedit text by Ctrl+BS"",""major""";;
"197081,""AIX: Preedit string is duplicated when committed"",""major""";;
"52206,""over-the-spot IM on japanese does not happen in right position"",""major""";;
"555570,""not receiving mails, not saving sent ones"",""major""";;
"404320,""FormatBlock doesn't work correctly will break existing Midas implemenations"",""major""";;
"539779,""Apparent GC crash in intensive WebGL/video demo"",""major""";;
"83038,""mailnews reveals local mail path in referer"",""major""";;
"562198,""Firefox 3.6.4 doesn't obey HTTP Set-Cookie in this case, while Firefox 3.6.3 does (Fx 3.6.4 on Linux produces Year 2038 problem)"",""major""";;
"554822,""Caret should refer the actual text color instead of the value of CSS color property"",""major""";;
"440457,""AltGr+9 and AltGr+0 don't type 9 and 0 respectively in Lithuanian keyboard"",""major""";;
"545644,""REGRESSION: HTML """"nbsp"""" entity is not handled correctly in xHTML mode"",""major""";;
"559592,""pointer mayhem in ARM platform detection"",""major""";;
"557279,""Drag & drop into plug-ins is broken"",""major""";;
"563270,""Cocoa print UI isn't localizable on 1.9.2"",""major""";;
"570484,""Including multiple targetApplication entries for the same application causes a SQL constraint error when installing an add-on"",""major""";;
"574438,""Need to pass a PRBool to ConfirmEx's checkValue parameter"",""major""";;
"573741,""Android onscreen keyboard sometimes overwrites characters instead of inserting them"",""major""";;
"536512,""window instanceof Object === false"",""major""";;
"566054,""AsyncChannel can fprintf(""""%s"""", uninitialized_char_pointer) under the right conditions"",""major""";;
"576398,""A* benchmark broken with moo branch"",""major""";;
"431065,""Repeated use of safe file output streams conflicts with file monitoring tools"",""major""";;
"569138,""Extension with empty minVersion and/or maxVersion breaks Add-ons Manager"",""major""";;
"563255,""Linux printing broken by last Cairo merge"",""major""";;
"551699,""auto y offset for position:absolute in table is incorrect"",""major""";;
"435041,""implement Cocoa NPAPI event model for Mac OS X"",""major""";;
"379828,""Freeze and high CPU Utilization when loading HTML messages"",""major""";;
"563361,""[OOPP]Flash movie does not start at http://www.ventforet.co.jp/ and maybe other sites that use <embed> tag"",""major""";;
"530079,""malformed URI sequence when migrating passwords from TB 2 to TB 3"",""major""";;
"576606,""[OS/2]  Fix registration follow-up to bug568691"",""major""";;
"573038,""GDI shaper code needs to handle missing glyphs returned from GetGlyphIndices"",""major""";;
"575693,""Download Manager and Page Info no longer have an accessible tree"",""major""";;
