1655,[DOGFOOD][BLOCKER] [Regression] Can't reply to messages using html,blocker
1577,scrolling in sidebar bookmarks crashes,blocker
1599,line breaks within script and style elements not counting,blocker
1685,Compilation error in GtkMozillaContainer.cpp,blocker
1431,Cannot set bugzilla target-milestone combobox,blocker
1584,SELECT has the first option selected when it should have none,blocker
1576,[BLOCKER][CRASHER][TESTCASE] Having <select></select> without options inside crash application.,blocker
687,[PP][Mac][BLOCKER]gfx rendered drop-down lists don't get placed 'on top',blocker
1585,[PP] hitting RETURN in open location dialog fails,blocker
1359,nsAutoString ucs2(CBufDescriptor(ucs2, PR_TRUE, strlen(ucs2))) crashes,blocker
1683,xpcom/proxy addref/release problem. was:window.confirm() crashes.,blocker
1650,CSSLoader::LoadAgentSheet - failed to get converter stream,blocker
1741,crash on clicking radio button,blocker
1663,[DOGFOOD][CRASH] assertion when exiting page with image,blocker
1481,[DOGFOOD][CRASH][PP]Resizing Bookmarks window crashes appruner on Mac,blocker
1783,[BLOCKER][CRASHER][TESTCASE][DOGFOOD] Swapping focus,assigning value onFucus, changing window locaion crashes application.,blocker
1827,[CRASH] in gtk code when trying to paste unicode,blocker
1770,build fails on AIX compiling layout/html/base/src/nsDST.cpp,blocker
1818,[blocker][sink]Need new method for select content to know when complete,blocker
1853,[DOGFOOD]Text areas not posting properly,blocker
1917,Need Truncate() call in nsFileSpec for fur's cache work,blocker
1247,template usage in html select gives extra blank option,blocker
1938,[DOGFOOD] [REGRESION] Printing no longer works,blocker
1751,[DOGFOOD] selects showing up with wrong thing initially selected,blocker
1799,[DOGFOOD][BLOCKER]Browser crashes on Safe Form Fill,blocker
1240,[Feature][Dogfood] Focus and Command Dispatching,blocker
885,[PP][BLOCKER] nsIWidget::CaptureMouse not implemented on Mac,blocker
757,[Dogfood]MacOS activate/deactivate events are getting dropped,blocker
741,Feature: Need <splitter>,blocker
1340,[BLOCK] can't differentiate btw leaving frame & entering child with [mouse/drag]Exit events,blocker
1617,[DOGFOOD] need to annotate line frames with whitespace trimming info,blocker
1268,sched: need component specific chrome registry support,blocker
2016,[DOGFOOD]Crashing in delete in nsBoxFrame,blocker
1252,{css3} GFX select elements need to be able to turn off text selection,blocker
1957,[DOGFOOD] Scrolling is really screwed up,blocker
2113,[DOGFOOD] crash calling event state manager with null event,blocker
2093,mozilla crashes in nsBoxFrame::LayoutChildrenInRect,blocker
1696,[DOGFOOD] bugzilla doesn't go to the next bug automatically,blocker
1750,[dogfood] Viewsource is broken...,blocker
1033,[NECKO]Correct time is not displayed when loading url from the command line,blocker
1445,[BLOCKER] Viewer can no longer cycle through multiple pages,blocker
1641,[CRASH][DOGFOOD] Submit a form at excite.com + you crash,blocker
1358,files in ftp directories not clickable,blocker
1045,[DOGFOOD] [BLOCKER] External entity loading should be asynchronous,blocker
1128,printing problems due to lack of doc loader notification,blocker
1420,FTP crashing at ftp.netscape.com, ftp://sweetlou, etc.,blocker
1163,[BLOCKER] cookie problem - unable to set multiple cookies in one response,blocker
1090,[BLOCKER] Necko: Whole mailbox doesn't get parsed,blocker
1101,[BLOCKER] Opening a document in xul causes a crash,blocker
1076,[PP] Related Links does not open list of related sites.,blocker
855,translation of the bugzilla page wont work - crash,blocker
1749,[DOGFOOD]Crash trying to query on bugs on Bugsplat,blocker
1192,document.write() crashes,blocker
1079,[PP][blocker] Necko: Messenger hangs trying to send or recieve mail,blocker
1670,[DOGFOOD]dataloss because ender stores state in frames, not DOM.,blocker
1804,[DOGFOOD] nsISelectionController needs IDL and implementation finished,blocker
1920,[blocker]reference to out of scope nsAutoString::GetUnicode(),blocker
1349,[BLOCKER] html:input inside of tree widget has height that is too small,blocker
1447,crash in nsMenuFrame,blocker
2073,[blocker][DOGFOOD] password dialog in mail doesn't work/go away,blocker
2213,Recent gtk widget changes broke build for commercial compilers,blocker
1878,[blocker]Selects created via the DOM do not work,blocker
2052,No longer able to build NSPR on UnixWare 7.1.0,blocker
2033,Browser crashes upon viweing of this page,blocker
2172,[DOGFOOD] FTP OnDataAvailable starving UI thread,blocker
1814,[DOGFOOD][blocker] bad consolidation of platform-specific code (nsFilePath),blocker
2384,Crash when viewing Tinderbox,blocker
1708,[BLOCKER] dogfood [TESTCASE] OnLoad handler not called if page comes from memory cache,blocker
1747,html and input buttons do not obey CSS width,height,blocker
2369,[BLOCKER] SELECT form control rendering incorrectly,blocker
1867,[ACROBAT][DOGFOOD][BETA] Adobe Acrobat Plug-in Crashes M10 Build,blocker
2022,[DOGFOOD] Need focus from eventstatemanager,blocker
2510,Some BSD platforms do not have ENOLINK,blocker
2611,[BLOCKER] Viewer asserts/hangs during regression tests,blocker
2611,Continous 5 times Window.open crashing application.,blocker
1492,[DOGFOOD] [PORKJOCKEY]URL Dispatching Part II,blocker
2525,[regression] consecutive spaces in textarea (cause is white-space property not being propogated),blocker
2499,Unable to download files via save as dialog,blocker
2315,seamonkey fails to run perl script,blocker
2562,[REGRESSION]Mac stores components as absolute paths,blocker
2612,Could not open new window with javascript on Linux.,blocker
2709,[Regression] Character set menu is broken,blocker
2710,[Regression] Non-ASCII page is displayed as garbage,blocker
2697,Master password dialog is huge,blocker
819,[BLOCK] Unable to read in mail/news prefs,blocker
743,[BLOCK] ProfMgr needs prefs->Startup() and prefs->ReadUserPrefs() to be separated.,blocker
1644,[dogfood] output does too much entity conversion,blocker
2614,AutoFill Password dialog won't go away upon cancelling,blocker
2671,[Inc Reflow]Select widget doesn't collapse,blocker
2746,DOGFOOD PDT+ Plugins won't work if user doesn't have 4.x installed,blocker
2672,[Incremental Reflow]Text clipped off in select widget,blocker
1921,Plugin streams only give 4114 bytes before closing,blocker
2697,window.open crashing.,blocker
2616,gdk initialization breaks OSF/1,blocker
2768,[regression]<select> doesn't work on Mac,blocker
2530,FILE/FTP dir listings broken,blocker
2727,Opens new window for each window.open even though we want to use same child window opened previously.,blocker
2667,Scrollbar calls in IM log window stopped working,blocker
2672,[dogfood] layout not rendering content in editor,blocker
2723,unknown content type dialog crashes,blocker
2653,[REGRESSION][DOGFOOD] Images with alt text fail to render we use the alt text instead,blocker
2653,[dogfood] regression: ESPN.com renders with all elements stacked on top of each other,blocker
1928,[DOGFOOD]Crashes in nsHTTPHandler,blocker
2162,Implement nsIDirectoryService,blocker
1402,Copy/Paste/Cut (etc) disabled within Browser,blocker
2795,FindCharInSet,RFindCharInSet,ReplaceChar in nsString and nsCSting is buggy.,blocker
2712,crash clicking on text control at www.netaddress.com,blocker
2801,Urls loading on the Isolate lan are taking to long,blocker
2669,asserts when running Viewer,blocker
2251,Clicking just below scrollbar thumb moves thumb to bottom.,blocker
2515,Java Plug-in 1.3beta crashes with nightly build from 27.1.2000,blocker
2883,div is not hidden and show correctly when it contains a GfxButtonControl,blocker
960,Wallet viewers come up blank (was Crash in raptorhtml.dll opening Wallet Contents),blocker
2817,convertFileToURL implementation damage non ASCII data.,blocker
2748,Browser deadlock because Plug-in native window is destroyed before the applet's stop is called,blocker
3073,Crash when replying to a message with a bugzilla page.,blocker
2704,Animated background images never stop painting,blocker
2582,nsGCCache.cpp line 28 causes HP build to fail,blocker
2775,Mozilla looks for OJI plug-in first in old Navigator's plugins directory,blocker
3158,Long multipart/mixed with table is truncated/doesn't display (was: Bugzilla submit query does not complete),blocker
1441,Cannot listen for NS_PAINT events for nsMacWindow from my event handler,blocker
3180,open up another window/location while downloading freezes browser,blocker
1387,Input field caret does not respond to focus,blocker
2841,bloat stats leak total incorrect,blocker
3353,Crash in plugins on startup.,blocker
2967,Crash loading http://my.netscape.com,blocker
3429,viewer crashes on visiting any HTTP URL,blocker
3404,HP-UX compiler doesn't like delete[] void *,blocker
3534,lock icon no longer works,blocker
32,ASSERTION: Failed to update state when scrolling,blocker
3489,[regression] Netscape will hang at typing Ja characters in Composer,blocker
3444,Crashes while launching 2000-04-04-09-M15/sea Windows commercial build.,blocker
1413,[DOGFOOD] popups not working in modal dialogs (comboboxes, colorpicker),blocker
3559,Numerous drawing problems on Linux,blocker
3608,Crashing during login to IM,blocker
3446,Crash clicking on menu bar after closing window,blocker
3607,[dogfood] Security Advisor does not display,blocker
3560,crash on double click on text or in textfield,blocker
3455,Problem compiling under BeOS see include patches for fixes.,blocker
3135,Trying to print big pages cause browser hang up,blocker
3449,immediate crash loading www.excite.com,blocker
2819,NS_NewURI damange non ASCII data,blocker
3579,javascript: url crashes in nsStreamIOChannel::OnStopRequest(),blocker
3091,Cloned html element wont remember their previous state,blocker
3133,Page simply does not load or display. Works in Navigator 4.7,blocker
1489,resource protocol handler not up to current XPCOM registry file location standards,blocker
3220,The new layout of wired.com crashes the browser consistently,blocker
3780,AIM windows do not load CSS in menus and toolbars.,blocker
3692,beos build broken,blocker
3455,Security modules don't compile on BeOS due to lack of XP_BEOS tags,blocker
3994,defaultString attribure in nsIFilePicker,blocker
3852,selection needs to play nice with drag and drop.,blocker
3222,nsIDocumentLoaderObserver not firing on reload,blocker
3584,Box layout causes infinite loop,blocker
3961,Can't type in URLbar|Search textfields,blocker
3928,[regression] long links are being truncated (or corrupted),blocker
3393,Open File on this test case causes crash,blocker
4015,Prefs/advanced pane crashes in insertion/layout,blocker
4021,can not submit form with javascript method submit().,blocker
3981,Mac text layout has bad spacing at style changes,blocker
3583,Mozilla (CVS as of 2000/04/14, 1:15 GMT) doesn't compile on Linux/Alpha,blocker
3450,Can't compile under Perl 5.6,blocker
3876,Printing and Crashing,blocker
3939,Crashing when adding buddies to buddy list,blocker
4115,Positioning Nested Layers and Overflow,blocker
4127,ENDER-LITE, typing in subject line of mail causes entire page to repaint,blocker
4231,tables rows not starting on new lines,blocker
727,Need two minor changes for QNX,blocker
801,Cannot determine if a given event queue is on the current thread,blocker
884,[PP] [HELP WANTED] 1999-07-29 - Linux/RH5.2 may crash on startup.,blocker
1366,PL_ProcessPendingEvents() doesn't just processing pending events,blocker
4071,Second half of headlines in incorrect font,blocker
3476,crash when running docfragment test -- cache related??,blocker
2396,[DOGFOOD] browser crashes running -f bloaturls.txt,blocker
3888,Invalid alignment in nsDBAccessor::GetID,blocker
1315,Need to support HTTP/0.9 server responses,blocker
2771,Assert in CNavDTD.cpp line 1828,blocker
4431,OS/2 visualge tinderbox breakage,blocker
915,RemoveOverrideStyleSheet() does not reset the background color or image of the document,blocker
4370,Frame contents disappears when click a button that performs JavaScript url,blocker
2755,[FLASH] buy a bug. crash the browser. on http://www.vw.com/autoshow/index_flash.html,blocker
4136,crash bug using tmpfile() on mac -- MSL bug,blocker
4402,javascript:window.open(...), possibly other js urls busted,blocker
3884,nsIPluginManager::GetValue is not implemented,blocker
3591,Fail to print CJK page in Linux,blocker
1830,Cannot build on Solaris 7/x86,blocker
4639,crash on exit in nsStringRecycler::~nsStringRecycler,blocker
4378,Timers do not fire accurately,blocker
3783,Splitter/grippy stopped working,blocker
4626,Crashes at CStartToken::IsEmpty,blocker
3891,Browser enter infinite loop when selecting a Text entry widget,blocker
4847,Typing Japanese characters crashes browser,blocker
4054,Solaris 8 X86 Cannot connect to websites after starting mozilla,blocker
4984,[not viewer only] uses fixed width fonts,blocker
4886,XML Error....chrome:....navigator.xul....%navigatorDTD,blocker
3386,won't build from src on Solaris 2.5.1, gcc 2.95.2 - mozilla/xpcom/io/nsLocalFileUnix.cpp:424,blocker
3725,Race condition in DND code on linux,blocker
5007,Missing define for BeOS, HOME_DIR and another one...,blocker
4556,bugzilla show_bug.cgi form repeats data,blocker
2463,Ensure that MathML compiles successfully in the M15 tarball,blocker
2230,Ensure that MathML compiles successfully in the M13 tarball,blocker
1923,M11: can't build with MathML,blocker
4485,[Patch] Mozilla won't build on Linux/SPARC,blocker
4832,Can't bring up Mail!!!,blocker
4983,[WORKS FOR ME]crash loading sample 5,blocker
2477,[BLOCKED][FIX]image-button doesn't show alternative text value,blocker
5322,cmsutil crashes when trying to encrypt data,blocker
5007,[STRICT DTD] remove Strict DTD parsing,blocker
5413,NSS tools need to be built with the -z and +s linker options.,blocker
5386,unresolved symbol _secmod_GetInternalModule,blocker
4941,NSPR (tip of the tree) would't start up when NSPR_NATIVE_THREADS_ONLY=1,blocker
4093,user interface shows NO text or images,blocker
2221,new observer mechanism breaks tinderbox bloat detector,blocker
3310,Crash when quitting browser while movie is playing.,blocker
5272,ABW: Writing past array bounds in nsTextTransformer::ScanNormalUnicodeText_F causes crash,blocker
5269,No method to verify certs only,blocker
1020,vertical-align: baseline not implemented for table cells,blocker
5527,BWindow's thread are not catched as NSPR Thread.,blocker
3568,XBL key handler without specifying a key doesn't work,blocker
4900,We crash after showing any modal dialog,blocker
3886,Continual root_points_to_gcArenaPool assertions in Mac build,blocker
3288,Fix your damned IDE to stop inserting tabs as tabs,blocker
4187,<html> anon. content of <checkbox> not repainted when 'value' attribute changes,blocker
4906,Crash starting up mail when we try to bring up the password dialog,blocker
5318,login via basic auth does not work,blocker
4901,XBL widgets not being created correctly.,blocker
5631,waterson rocks,blocker
5804,Building the Qt port fails in nsGfxFactoryQT.cpp:139,blocker
991,io/prprf.c doesn't compile on NetBSD/powerpc,blocker
2052,NSPR no longer builds on OpenBSD 2.5,blocker
5420,Command dispatcher needs to be independent from XUL,blocker
5369,xp filepicker not opening because content/global/filepicker.css not in jar.mn,blocker
3652,sizing to content doesn't work under beos,blocker
3595,Frequent crash in clipboard,blocker
5577,crash in nsBoxSizeListImpl::GetBoxSize at startup on SGI Irix,blocker
3621,FTP is broken because we can't bring up the unknown content handler,blocker
3430,Entering secure site url closes browser,blocker
1857,[BLOCKER] [DOGFOOD] cannot run table regression tests bad,blocker
5973,ftp not showing in newest trunk,blocker
6255,radiobuttons can't change state,blocker
5957,netlanski movie (netling) returns incorrect value for getNextText, error 4836,blocker
4196,Browser crashes when character encoding is changed before the page is loaded.,blocker
6103,Mozilla not start on Macs with CE (Central European) script!,blocker
5788,crash in nsPluginHostImpl::GetPluginFactory with dual legacy/XPCOM plugin,blocker
4360,Clicking button results in JavaScript error: line 0: (hangs UI),blocker
6772,crash whenever popping up second browser window in viewer (nsDocShellTreeOwner::IsModal),blocker
7005,Mozilla won't build on FreeBSD - architecture not supported from now.c,blocker
7011,nsprpub does not build,blocker
3679,style elements not recognized in XHTML documents,blocker
6626,page loading times increased over the weekend,blocker
3714,Crash after after browsing briefly, or on startup,blocker
5274,Crash when closing any window,blocker
7118,crash leaving netscape keyword search page,blocker
7199,plevent code build breakage for OpenVMS,blocker
7212,nsLocalFile::OpenANSIFileDesc() won't create new files,blocker
7301,Unable to file/update bugs in bugzilla,blocker
7304,tgz-version browser crashes in free () in malloc.c,blocker
7267,Assembly code for XPTC_InvokeByIndex incorrect for Solaris Intel with Sun compilers.,blocker
7319,crashes on launch in splash screen,blocker
7068,Can't edit popupcontrol,blocker
6175,crash stack: il_delete_container,blocker
5132,mozilla doesn't parse java properties files correctly,blocker
5629,Tank Wars does not load on Mac/Win NS6pr3 with either SW8.0 or SW8.5,blocker
7475,NSS dll version string needs to be 3.2.1,blocker
6084,onLoad event in simple document fails,blocker
7023,Cookie manager not showing on Tasks/Privacy and Security/Cookie Manager,blocker
7203,FTP listings never stop loading on Mac,blocker
7493,New View Manager2 causing full-page Acrobat to crash on Mac,blocker
7325,images aren't printing full size,blocker
7539,crash starting jrgm's loadtime test,blocker
5334,Acrobat Forms Support Problem:  Form fails to submit,blocker
6875,ObjectFrame needs nsIDOMFocusListener for Mac keyboard events in Shockwave,blocker
7007,Necko carpool broke BeOS,blocker
7727,NSS autoconf does not include IRIX,blocker
7732,PSM/NSS Build Failure on Sparc Solaris 2.6, nightly 20010423,blocker
7365,CTIME incorrectly defined in portable.h on IRIX6.5, breaking build,blocker
7791,CreateChildList in nsPref.cpp needs to be fixed.,blocker
7744,Trunk crash (or hang) with linux scaled images [@ libc.so.6 - DoScale - DrawScaledImageNN],blocker
7331,creating a locked NewCache file renders Mozilla inoperable,blocker
7476,Trashing memory in nsDiskCacheDevice::evictDiskCacheEntries(),blocker
7587,link of new cache code should use EXTRA_DSO_LDOPTS, not LIBS,blocker
7773,Unable to print...,blocker
7421,Try to select text in textfields invokes d&d or crash,blocker
7648,hp tinderbox busted,blocker
8009,nsSupportsStringImpl tries to memcpy to nsnull,blocker
1037,Non-ASCII url cannot be found,blocker
8040,browser won't start - claims it needs OLEACC.DLL,blocker
8019,Mac drag service custom drag region broken,blocker
8045,crash or hang loading page in nsHttpChunkedDecoder,blocker
8107,Busted solaris forte port,blocker
8101,no GB2312 charset on Preferences | language menu and Character Coding menu,blocker
8026,html form select is broken so cannot use Bugzilla for reporting, updating or querying bugs,blocker
8042,form (post) submission does nothing,blocker
5429,Need Alternative Location to Load Java Plugins,blocker
7901,[xpcdom] Components.interfaces needs to be accessable from web content.,blocker
8187,non US keyboard layout does not work,blocker
7936,Missing symbols in libxpcom.so (IRIX/gcc),blocker
1651,NPP_DestroyStream() invoked too often for 4.0 plugin,blocker
2987,Visit http://w3/ causes innfinite loop then crash,blocker
7954,JS error when bringing up Composer,blocker
8074,Mozilla automatically checks the Reassign bug to  radio button in Bugzilla,blocker
8111,Crash in nsImageListener::FrameChanged,blocker
8051,MathML does not build on win32 following landing of XPCDOM,blocker
2130,Linker error in layout/build with SGI/IRIX 6.5,blocker
8081,Crash dragging a link,blocker
8368,Current Proccess directory is always ignored if |bindir| is passed to InitXPCOM,blocker
8361,crash when I go to my 0.9.1 bug list, and then to my 0.9.2 bug list, Trunk & M091 [@ nsRuleNode::WalkRuleTree] [@ nsRuleNode::GetUIResetData],blocker
8153,Crash in nsHttpConnection::GetSecurityInfo,blocker
7958,need non-blocking OpenCacheEntry(),blocker
6566,XPCOM plugin instances not destroyed,blocker
8448,threadpool assumes runnables are threadsafe,blocker
5793,Accessing cross frame properties from signed jar file fails,blocker
6784,Missing/incomplete nsIFontEnumerator::HaveFontFor method,blocker
7331,Mozilla User Agent string is missing Gecko date.,blocker
8737,Multipart documents do not always fire the OnStopRequest,blocker
8736,PSM manager does not work on https sites,blocker
2240,Proxy authentication,blocker
7196,file uploads don't finish,blocker
8634,mail headers become garbage,blocker
4569,[PIDEV] on Mac, nspl file type should be recognized as an XPCOM component,blocker
4020,[FEATURE] SSL Proxy/SSL Tunneling (use CONNECT for proxied HTTPS URLS),blocker
8739,Plugins stop working after first clicking on reload once,blocker
8952,browser freezes on loading pages with flash, shockwave,blocker
8964,m92 build is busted in non ASCII pages,blocker
9050,certutil -L -n token:name -h token doesn't give detail information,blocker
8702,filepicker is broken on windows,blocker
8582,crash in [@ nsHttpTransaction::Cancel] [@ nsHttpConnection::ReportProgress] [cancelation not thread-safe],blocker
8580,Failed DNS lookup results in segfault,blocker
8598,nsStdURL::SchemeIs() method doesn't check for null mScheme,blocker
9232,crash while printing - Trunk [@ PresShell::ResizeReflow],blocker
9244,Crash opening site with Real Player plugin - Trunk [@ PresShell::UnsuppressAndInvalidate],blocker
5881,Events must not be sent to Mac Plug-ins twice,blocker
9347,link errors after fastload landing,blocker
9574,errno symbols are not always unique on AIX,blocker
9548,Port number blocking uses 16 - 32 bit compares,blocker
9536,NSPR incorrectly determines thread scheme for HP-UX 10.20,blocker
9333,Printing broken on OpenVMS,blocker
9483,[xlib] xlib port fails to build [nsDeviceContextXlib.cpp:71: `mPaletteInfo' undeclared],blocker
9176,[xlib] Crash at shutdown in widget clipboard code...,blocker
9489,X-qt will not build,blocker
8943,Mac-Freeze when opening a pdf file from a secure/non-secure link,blocker
9644,Trunk crash in [@ HTMLContentSink::ProcessHeaderData],blocker
1937,[DOGFOOD]option elements don't update their label correctly,blocker
2425,In IFRAME, referencing a unknown format in SRC will cause a freeze,blocker
9661,Multiple XBL interface implementations not allowed by binding manager,blocker
9883,<select> triggers 100% CPU usage, when visible, flickering caret, possibly missing arrows,blocker
8252,AIX Tinderbox/builds are busted,blocker
1654,[PP]Keyboard input does not work,blocker
1385,[pp] some characters not working for type-in,blocker
1449,[blocker] [PP] can't backspace in url bar,blocker
1340,[blocker] gfx text fields passing **** to server,blocker
1427,[beta] Period key mapped to forward-delete,blocker
1460,[blocker] nsEditor::IsEditable broken,blocker
1768,[DOGFOOD][BLOCKER] Crash with gfx text controls,blocker
2979,URL only works once,blocker
6561,File | Edit Page fails,blocker
1749,[DOGFOOD]Saving a file in editor causes file corruption,blocker
1788,[M11 BLOCKER] Editor: Enter/Return key doesn't insert carraige return,blocker
1325,gfx text fields are not accepting input,blocker
1574,[dogfood] can't edit in bugzilla form field,blocker
1800,[M11 BLOCKER][DOGFOOD] Editor stops accepting key input if word exceeds line length,blocker
1800,[M11 BLOCKER] [DOGFOOD] Can't set focus in empty GFX textareas,blocker
2525,[Regression]Cannot enter text in Composer,blocker
3789,Can't type in Composer/IMCompose/MessageCompose,blocker
6740,can't insert newlines into text form,blocker
1447,[blocker] Ctrl-A(Selectl all) freezes window,blocker
1461,[BLOCKER] Can't select non-text nodes such as HR, IMG, and table elements,blocker
830,BLOCKER: cannot insert cursor!,blocker
1069,[BLOCKER] Infinitely repeating text causes hang,blocker
1443,[blocker] IsEmptyNode misbehaving on <HR>  (was: Making italic clobbers <HR>),blocker
1643,[dogfood] can't unselect objects,blocker
1652,[blocker]nsTextEditRules::DidDoAction returns NS_ERROR_FAILURE for actions not performed by rules system,blocker
6704,Can't type in Composer or bring up MsgCompose,blocker
1803,[M11 Blocker] [CRASH] after selecting list types,blocker
6899,urlbar and other dialog text fields can't be selected/clicked in,blocker
1648,[DOGFOOD] Keyboard shortcuts for Copy and Paste are broken,blocker
689,[BLOCKER] Windows editor interpres the '.' key as a forward delete,blocker
1628,Crash on doing Ctrl-C ( twice ) in editor,blocker
6076,composer fully non funtional,blocker
4547,can't insert any html objects in composer,blocker
4411,Everything disabled in editor after typing,blocker
1198,[BLOCKER] editor shortcut keys get dispatched twice,blocker
2696,Cannot Exit from Editor,blocker
2975,Crash when clicking in any text-entry area,blocker
4132,crash on launch with ENDER_LITE enabled,blocker
871,[BLOCKER] nsCOMPtr being used incorrectly in editor/base/InsertTextTxn.cpp,blocker
1248,Editor is full of static constructors,blocker
2868,Opening a remote location via Open Location doesn't work if loading into Composer,blocker
3447,spellchecker doesn't launch,blocker
4151,multiple keys with same name in EditorOverlay.dtd,blocker
4221,Dialogs open extremely large and buttons are not accessible,blocker
625,(feature) Selection mouse clicks needs to be implemented,blocker
4304,Bold, italicized, and underline does not work,blocker
5189,Can't open or save in Mac Composer,blocker
2640,editor keybinding file fire command conflict with ALT+Num pad key,blocker
4108,unable to type in Composer window,blocker
4121,Cannot enter text into Composer (win95),blocker
8027,copy in the editfields fails to copy contents,blocker
915,PinSelectionInPRE() breaks Ender TextFields/TextAreas,blocker
1893,[DOGFOOD][REGRESSION][BLOCKER][PP] Apprunner freeze when msgCompose call nsIEditor::BeginningOfDocument,blocker
2795,delete and backspace key broken in editor,blocker
4107,delete at end of text node deletes wrong character,blocker
1696,[DOGFOOD] Vertical scrollbar missing from text fields,blocker
5248,image dialogue gets stuck in loop with user,blocker
2839,can't-type-spaces-in-plain-text-fields,blocker
587,Crash Closing Editor after typing text,blocker
633,Blocker: crash closing editor window after typing text,blocker
831,SMOKETEST: Crash after Closing Editor after changing text,blocker
4847,Unnecessary commands firing in plain text mail compose, editor,blocker
9524,Crash when typing in body of mail compose window [@ nsEditor::BeginUpdateViewBatch],blocker
8027,Mozilla makes Windows change keyboard mapping (ignoring substitutes?),blocker
7323,image insert loading large blank page,blocker
7307,Spellchecker fix,blocker
8167,Composer commands remain disabled after going to source mode and back,blocker
8734,spellchecker and find/replace doesn't launch on 6/21 build.,blocker
9022,Signtool not picking up hidden (dot) files when performing signing,blocker
9804,[xlib] Need port of GTK+ fix for image tiling asserts,blocker
8978,xlib 0.9.2 will not display to m64(8+24bit)/Expert3D/Creator3D framebuffers because of visuals/depths,blocker
9244,PREF: general.config.filename is not read after profile migration from 4.x,blocker
9691,app crash when bringing up composition window (for both new or reply to msgs) -- gcc -O2,blocker
9232,Default plug-in not supported in Mac OS X,blocker
9572,Add GTK+/Xlib support for for getting actual string height (GetDimensions),blocker
9690,nsSound::PlaySound commented out for carbon,blocker
10196,NSS forte 6 build contains workshop 4 and 5 objects,blocker
10354,Unicode chars in chrome properties must be four digits,blocker
7629,(ftp: or file:) url spews many blank browser windows,blocker
9185,javascript append element image display problem,blocker
10476,[regression] Some JS created windows become invisible zombies (it's complicated, see description),blocker
10265,nsPluginsDirUnix.cpp breaks Qt/Xlib build (any build without GTK?),blocker
10328,storage size of `kLDAPExtraThreadFuncs' isn't known,blocker
10422,form field text appears outside form field,blocker
2252,[FIX]Enter in text input submits form only if there is exactly one text input,blocker
7347,animated images crash after leaving a page,blocker
10751,Regression in the support of Symbol fonts,blocker
10799,crash on launch with new profile,blocker
10859,Filepicker horked / Can't add attachements to message,blocker
7556,crash granting privileges on same origin file-read test,blocker
10762,Flash page loading flash image out of place,blocker
8264,IRIX/gcc build core dumps in nsinstall,blocker
9515,PK11_DeleteTokenCertAndKey does not delete key,blocker
4749,OnDataAvailable() is never called again if data is not read from the Stream,blocker
10674,Auto-detector can not be selected,blocker
